id,neighbourhood_group,cancellation_policy,room_type,construction_year,price_numeric,log_price,minimum_nights,number_of_reviews,availability_365,service_fee,reviews_per_month,GEOID_x,median_income,population,median_rent
53482539,Manhattan,strict,Private room,2014,389,5.963579343618446,7,1,0,78,0.07,10032,53690,59527,1296
53483091,Manhattan,flexible,Entire home/apt,2006,1094,6.9975959829819265,1,9,44,219,0.64,10013,130675,28657,1946
53483644,Manhattan,strict,Entire home/apt,2014,1067,6.9726062513017535,30,7,142,213,0.5,10009,68220,58267,1706
53484196,Brooklyn,flexible,Entire home/apt,2008,161,5.081404364984463,1,40,335,32,2.97,11215,144330,69995,2332
53484748,Manhattan,moderate,Entire home/apt,2021,699,6.54965074223381,30,59,207,140,4.41,10009,68220,58267,1706
53485300,Manhattan,strict,Private room,2003,154,5.0369526024136295,1,23,323,31,1.75,10027,57010,64728,1274
53485853,Brooklyn,strict,Private room,2008,1179,7.072421900537371,1,2,0,236,0.16,11213,48318,67382,1339
53486405,Brooklyn,flexible,Entire home/apt,2018,997,6.904750769961838,4,32,69,199,2.63,11226,60896,96332,1458
53486957,Brooklyn,strict,Entire home/apt,2016,527,6.267200548541362,2,5,0,105,0.36,11211,90871,104561,2040
53487510,Manhattan,strict,Entire home/apt,2004,649,6.47543271670409,5,3,0,130,0.24,10009,68220,58267,1706
53488062,Brooklyn,flexible,Private room,2020,232,5.44673737166631,3,8,0,46,0.61,11222,96435,36710,2129
53488614,Manhattan,flexible,Entire home/apt,2009,272,5.605802066295998,5,15,7,54,1.11,10036,97720,28231,2184
53489167,Brooklyn,flexible,Private room,2022,228,5.429345628954441,2,61,92,46,4.38,11221,65548,85582,1587
53489719,Brooklyn,strict,Private room,2022,819,6.70808408385307,2,11,20,164,0.8,11221,65548,85582,1587
53490823,Brooklyn,strict,Private room,2003,632,6.448889394146858,3,15,254,126,1.13,11206,43065,87599,1199
53491376,Bronx,moderate,Private room,2007,520,6.253828811575473,2,1,35,104,0.11,10465,74889,45066,1463
53491928,Manhattan,strict,Private room,2018,438,6.082218910376446,1,32,0,88,2.51,10002,35607,74363,979
53492480,Manhattan,flexible,Entire home/apt,2004,515,6.244166900663736,3,58,67,103,4.17,10003,129981,54671,2437
53493033,Manhattan,flexible,Shared room,2010,814,6.70196036600254,1,37,60,163,2.75,10031,55721,60280,1503
53493585,Manhattan,moderate,Private room,2007,404,6.0014148779611505,3,5,0,81,0.38,10006,185268,3260,3371
53494137,Manhattan,flexible,Entire home/apt,2014,291,5.673323267171493,30,4,342,58,0.35,10036,97720,28231,2184
53494690,Manhattan,strict,Private room,2008,676,6.516193076042964,2,11,365,135,0.83,10035,28408,36999,882
53495242,Manhattan,moderate,Shared room,2005,1033,6.940222469119639,1,2,89,207,0.15,10027,57010,64728,1274
53495794,Manhattan,strict,Entire home/apt,2019,669,6.505784060128229,3,10,340,134,0.86,10128,117926,57993,2271
53496346,Brooklyn,strict,Private room,2013,977,6.884486652042782,2,36,64,195,2.61,11221,65548,85582,1587
53496899,Queens,flexible,Private room,2011,1026,6.933423025730715,3,0,0,205,0.74,11102,81462,28359,1869
53497451,Manhattan,strict,Entire home/apt,2007,1191,7.0825485693553,3,36,28,238,3.17,10035,28408,36999,882
53498003,Manhattan,strict,Entire home/apt,2013,171,5.14166355650266,3,2,0,34,0.17,10038,95640,24205,2524
53499108,Manhattan,strict,Private room,2010,1195,7.085901464365611,2,3,0,239,0.31,10017,130417,16065,2370
53499660,Manhattan,strict,Private room,2014,1139,7.037905963447182,2,42,109,228,3.51,10031,55721,60280,1503
53500213,Brooklyn,moderate,Entire home/apt,2019,891,6.792344427470809,3,6,1,178,0.46,11216,77343,59567,1676
53500765,Manhattan,flexible,Private room,2012,698,6.548219102762372,1,6,90,140,0.57,10039,41363,27090,981
53501317,Manhattan,flexible,Private room,2021,777,6.655440350367647,30,0,39,155,0.74,10025,99067,92162,1621
53501869,Manhattan,flexible,Private room,2015,1130,7.029972911706386,1,6,12,226,0.58,10025,99067,92162,1621
53502422,Manhattan,strict,Entire home/apt,2017,107,4.672828834461906,4,38,159,21,2.79,10036,97720,28231,2184
53502974,Brooklyn,moderate,Entire home/apt,2014,545,6.300785794663244,2,53,122,109,3.99,11207,42276,90867,1306
53504079,Brooklyn,moderate,Private room,2009,828,6.71901315438526,1,3,250,166,0.22,11235,56308,76921,1414
53504631,Queens,flexible,Private room,2014,273,5.60947179518496,1,0,0,55,0.74,11104,75772,25037,1686
53505183,Brooklyn,flexible,Private room,2020,832,6.723832440821209,4,1,0,166,0.08,11222,96435,36710,2129
53505736,Manhattan,moderate,Entire home/apt,2007,1059,6.9650803456014065,1,7,156,212,0.51,10022,138661,31574,2540
53506288,Manhattan,strict,Entire home/apt,2017,311,5.739792912179234,2,50,298,62,3.69,10031,55721,60280,1503
53506840,Queens,moderate,Entire home/apt,2020,587,6.375024819828097,3,28,26,117,2.13,11356,64324,24178,1788
53507392,Queens,flexible,Entire home/apt,2008,443,6.093569770045136,14,0,37,89,0.74,11368,56904,108661,1684
53507945,Manhattan,moderate,Private room,2022,928,6.833031732786201,5,0,24,186,0.74,10027,57010,64728,1274
53508497,Brooklyn,flexible,Entire home/apt,2005,697,6.546785410760524,3,9,2,139,0.67,11217,122598,42461,2256
53509049,Brooklyn,moderate,Entire home/apt,2009,407,6.008813185442595,30,2,342,81,0.16,11238,100568,55102,2020
53509602,Brooklyn,moderate,Entire home/apt,2022,286,5.655991810819852,2,34,23,57,2.49,11233,48278,79796,1308
53510154,Queens,moderate,Private room,2019,1162,7.057897937411856,2,19,337,232,1.38,11385,77044,105025,1626
53510706,Staten Island,moderate,Private room,2008,460,6.131226489483141,4,10,340,92,0.73,10305,77136,42968,1333
53511259,Manhattan,flexible,Entire home/apt,2010,703,6.555356891810665,2,17,7,141,1.25,10036,97720,28231,2184
53511811,Brooklyn,flexible,Private room,2016,199,5.293304824724492,31,3,242,40,0.27,11225,65200,56072,1488
53512363,Manhattan,strict,Entire home/apt,2020,196,5.278114659230517,4,12,31,39,0.89,10002,35607,74363,979
53512915,Manhattan,flexible,Entire home/apt,2019,970,6.877296071497429,30,3,200,194,0.22,10026,64716,38937,1278
53513468,Brooklyn,moderate,Entire home/apt,2019,516,6.246106765481563,7,1,0,103,0.08,11206,43065,87599,1199
53514020,Brooklyn,strict,Entire home/apt,2008,895,6.796823718274855,3,3,0,179,0.22,11221,65548,85582,1587
53514572,Manhattan,strict,Private room,2019,507,6.2285110035911835,4,2,0,101,0.15,10025,99067,92162,1621
53515125,Brooklyn,moderate,Entire home/apt,2008,1033,6.940222469119639,2,8,0,207,0.73,11216,77343,59567,1676
53515677,Manhattan,strict,Entire home/apt,2006,1080,6.984716320118266,2,43,301,216,3.11,10029,33801,74617,974
53516229,Brooklyn,strict,Entire home/apt,2008,821,6.710523109452428,30,1,189,164,0.09,11216,77343,59567,1676
53516782,Manhattan,flexible,Entire home/apt,2009,1089,6.9930151229329605,3,37,170,218,2.92,10013,130675,28657,1946
53517334,Brooklyn,strict,Entire home/apt,2012,1100,7.003065458786462,3,0,12,220,0.74,11211,90871,104561,2040
53517886,Brooklyn,strict,Entire home/apt,2022,867,6.7650389767805414,5,6,0,173,0.49,11222,96435,36710,2129
53518438,Brooklyn,strict,Entire home/apt,2007,378,5.934894195619588,21,0,365,76,0.74,11205,62952,47866,1632
53518991,Manhattan,strict,Entire home/apt,2015,256,5.545177444479562,1,7,3,51,0.52,10037,50686,19177,1260
53519543,Manhattan,strict,Entire home/apt,2011,252,5.529429087511423,3,23,283,50,1.8,10025,99067,92162,1621
53520095,Manhattan,moderate,Entire home/apt,2020,1007,6.914730892718563,4,49,51,201,3.58,10009,68220,58267,1706
53520648,Queens,moderate,Private room,2018,598,6.393590753950631,2,25,4,120,1.83,11102,81462,28359,1869
53521200,Queens,flexible,Entire home/apt,2007,144,4.969813299576001,2,32,315,29,2.35,11692,53077,22394,1170
53521752,Manhattan,flexible,Entire home/apt,2006,1048,6.954638864880987,3,24,337,210,1.94,10029,33801,74617,974
53522305,Manhattan,flexible,Entire home/apt,2005,902,6.804614520062624,1,66,16,180,4.78,10035,28408,36999,882
53522857,Queens,flexible,Entire home/apt,2007,531,6.274762021241939,30,34,84,106,2.64,11693,52946,13029,964
53523409,Brooklyn,moderate,Private room,2018,1109,7.011213987350367,1,21,15,222,3.07,11211,90871,104561,2040
53523961,Brooklyn,flexible,Entire home/apt,2016,658,6.489204931325317,2,13,365,132,1.01,11206,43065,87599,1199
53524514,Queens,flexible,Private room,2011,931,6.836259277277067,1,41,322,186,2.96,11102,81462,28359,1869
53525066,Queens,moderate,Private room,2020,135,4.90527477843843,1,27,363,27,2.02,11102,81462,28359,1869
53525618,Manhattan,strict,Entire home/apt,2013,276,5.62040086571715,4,34,179,55,2.48,10024,137126,60714,2536
53526171,Manhattan,strict,Entire home/apt,2008,209,5.342334251964811,1,0,173,42,0.74,10028,131013,47962,2373
53526723,Brooklyn,flexible,Entire home/apt,2009,693,6.541029999189903,5,2,364,139,0.15,11213,48318,67382,1339
53527275,Manhattan,flexible,Entire home/apt,2003,996,6.903747257584598,4,16,17,199,1.36,10003,129981,54671,2437
53527828,Brooklyn,strict,Entire home/apt,2008,1170,7.064759027791802,3,37,124,234,2.73,11207,42276,90867,1306
53528380,Brooklyn,flexible,Entire home/apt,2016,122,4.804021044733257,2,8,0,24,0.61,11226,60896,96332,1458
53528932,Manhattan,flexible,Private room,2006,119,4.77912349311153,2,24,5,24,2.32,10021,130968,42253,2363
53529484,Queens,strict,Entire home/apt,2006,1028,6.93537044601511,3,1,0,206,0.09,11377,59910,82021,1529
53530037,Manhattan,flexible,Private room,2016,372,5.918893854273146,2,2,0,74,0.15,10001,96787,25026,2169
53530589,Brooklyn,strict,Private room,2013,1008,6.915723448631314,20,1,0,202,0.08,11216,77343,59567,1676
53531141,Queens,moderate,Entire home/apt,2007,406,6.0063531596017325,3,15,36,81,1.76,11385,77044,105025,1626
53531694,Manhattan,strict,Entire home/apt,2020,658,6.489204931325317,30,4,0,132,0.35,10022,138661,31574,2540
53532246,Brooklyn,flexible,Entire home/apt,2019,451,6.111467339502679,10,4,15,90,0.34,11215,144330,69995,2332
53532798,Brooklyn,flexible,Entire home/apt,2013,276,5.62040086571715,2,4,106,55,0.31,11203,57707,77589,1348
53533351,Brooklyn,moderate,Private room,2012,550,6.309918278226516,2,4,0,110,0.31,11221,65548,85582,1587
53533903,Queens,strict,Entire home/apt,2003,69,4.23410650459726,1,110,174,14,8.27,11379,89700,37780,1696
53534455,Manhattan,flexible,Private room,2017,935,6.840546529288687,2,11,9,187,0.87,10010,139188,34763,2502
53535007,Manhattan,strict,Entire home/apt,2006,1036,6.943122422819428,1,18,355,207,1.32,10029,33801,74617,974
53535560,Brooklyn,flexible,Private room,2010,122,4.804021044733257,1,42,106,24,3.19,11221,65548,85582,1587
53536112,Manhattan,flexible,Entire home/apt,2005,294,5.683579767338681,4,0,83,59,0.74,10036,97720,28231,2184
53536664,Brooklyn,flexible,Private room,2012,396,5.981414211254481,2,51,9,79,3.74,11207,42276,90867,1306
53537217,Brooklyn,flexible,Entire home/apt,2018,323,5.777652323222656,3,11,0,65,0.93,11233,48278,79796,1308
53537769,Queens,moderate,Entire home/apt,2004,1145,7.0431599159883405,4,19,128,229,1.4,11370,67582,29366,1736
53538321,Manhattan,flexible,Private room,2022,1064,6.96979066990159,2,1,0,213,0.08,10023,137347,62228,2413
53538874,Manhattan,strict,Entire home/apt,2004,837,6.729824070489475,2,0,0,167,0.74,10003,129981,54671,2437
53539426,Brooklyn,moderate,Private room,2013,601,6.398594934535208,1,41,54,120,2.96,11222,96435,36710,2129
53539978,Manhattan,strict,Entire home/apt,2012,720,6.579251212010101,4,0,0,144,0.74,10023,137347,62228,2413
53540530,Brooklyn,strict,Private room,2014,720,6.579251212010101,1,24,32,144,1.77,11222,96435,36710,2129
53541083,Brooklyn,moderate,Private room,2010,1125,7.025538314638521,30,7,337,225,0.53,11211,90871,104561,2040
53541635,Manhattan,flexible,Entire home/apt,2021,646,6.470799503782602,29,0,334,129,0.74,10004,204949,3310,3393
53542187,Manhattan,moderate,Private room,2019,838,6.731018100482083,3,6,0,168,0.44,10009,68220,58267,1706
53542740,Manhattan,flexible,Entire home/apt,2010,1129,7.029087564149662,29,0,282,226,0.74,10005,184681,8664,3501
53543292,Manhattan,strict,Entire home/apt,2010,789,6.670766320845874,29,1,299,158,0.12,10005,184681,8664,3501
53543844,Brooklyn,flexible,Private room,2014,729,6.591673732008658,2,31,36,146,2.31,11221,65548,85582,1587
53544397,Brooklyn,flexible,Private room,2019,76,4.330733340286331,1,12,8,15,0.88,11231,108525,37796,1951
53544949,Manhattan,moderate,Entire home/apt,2019,214,5.365976015021851,2,9,0,43,0.66,10026,64716,38937,1278
53545501,Manhattan,flexible,Entire home/apt,2009,56,4.02535169073515,2,7,0,11,0.57,10005,184681,8664,3501
53546053,Queens,strict,Private room,2005,659,6.490723534502507,1,78,79,132,5.92,11420,85190,47266,1725
53546606,Manhattan,strict,Entire home/apt,2016,693,6.541029999189903,1,81,228,139,6.12,10028,131013,47962,2373
53547158,Brooklyn,moderate,Entire home/apt,2016,891,6.792344427470809,3,28,316,178,2.04,11233,48278,79796,1308
53547710,Brooklyn,flexible,Entire home/apt,2017,580,6.363028103540465,30,4,126,116,0.38,11216,77343,59567,1676
53548263,Manhattan,flexible,Entire home/apt,2011,290,5.66988092298052,29,2,337,58,0.27,10038,95640,24205,2524
53548815,Staten Island,moderate,Private room,2006,623,6.434546518787453,2,9,89,125,0.73,10308,110478,28901,1738
53549367,Manhattan,flexible,Entire home/apt,2009,1082,6.9865664594064265,3,72,79,216,5.31,10019,101651,45521,2050
53549920,Manhattan,moderate,Entire home/apt,2011,675,6.51471269087253,2,44,134,135,3.37,10014,136154,29071,2464
53550472,Staten Island,strict,Private room,2014,526,6.26530121273771,2,4,84,105,0.3,10308,110478,28901,1738
53551024,Brooklyn,moderate,Private room,2016,409,6.013715156042802,3,23,0,82,1.69,11216,77343,59567,1676
53551576,Manhattan,strict,Private room,2009,607,6.408528791059498,3,0,79,121,0.74,10003,129981,54671,2437
53552129,Brooklyn,flexible,Private room,2022,376,5.929589143389895,1,9,0,75,0.73,11226,60896,96332,1458
53552681,Queens,flexible,Entire home/apt,2020,430,6.063785208687608,2,36,130,86,2.65,11373,56835,96495,1616
53553233,Manhattan,flexible,Private room,2013,268,5.5909869805108565,14,8,35,54,0.58,10011,136208,50228,2281
53553786,Brooklyn,flexible,Entire home/apt,2017,139,4.9344739331306915,3,4,358,28,0.29,11233,48278,79796,1308
53554338,Brooklyn,moderate,Entire home/apt,2008,319,5.765191102784844,4,16,68,64,1.42,11215,144330,69995,2332
53554890,Manhattan,moderate,Entire home/apt,2009,328,5.793013608384144,1,0,0,66,0.74,10019,101651,45521,2050
53555443,Brooklyn,strict,Private room,2006,1020,6.927557906278317,4,0,0,204,0.74,11213,48318,67382,1339
53555995,Manhattan,moderate,Private room,2022,699,6.54965074223381,1,13,7,140,1.2,10011,136208,50228,2281
53556547,Brooklyn,strict,Private room,2004,324,5.780743515792329,2,8,342,65,0.62,11236,74015,98821,1442
53557099,Staten Island,flexible,Private room,2020,708,6.56244409369372,3,4,128,142,0.3,10301,70065,38001,1409
53557652,Queens,flexible,Shared room,2006,428,6.059123195581797,1,5,0,86,0.37,11101,89525,32537,1966
53558204,Brooklyn,moderate,Private room,2003,286,5.655991810819852,10,0,0,57,0.74,11222,96435,36710,2129
53558756,Brooklyn,strict,Entire home/apt,2016,919,6.823286122355687,1,1,0,184,0.09,11209,79524,68368,1626
53559309,Manhattan,strict,Private room,2016,188,5.236441962829949,1,30,270,38,2.2,10034,63556,41933,1395
53559861,Queens,flexible,Private room,2003,292,5.676753802268282,1,3,365,58,0.28,11385,77044,105025,1626
53560413,Manhattan,flexible,Entire home/apt,2020,400,5.991464547107982,1,0,0,80,0.74,10009,68220,58267,1706
53560966,Manhattan,flexible,Private room,2004,710,6.565264970035361,1,0,0,142,0.74,10029,33801,74617,974
53561518,Manhattan,flexible,Private room,2019,952,6.858565034791365,3,2,0,190,0.16,10031,55721,60280,1503
53562070,Manhattan,moderate,Entire home/apt,2009,308,5.730099782973574,2,11,30,62,0.9,10012,110490,23034,2293
53562622,Brooklyn,strict,Entire home/apt,2006,376,5.929589143389895,30,2,269,75,0.21,11216,77343,59567,1676
53563175,Manhattan,flexible,Entire home/apt,2021,78,4.356708826689592,1,31,0,16,2.28,10034,63556,41933,1395
53563727,Brooklyn,strict,Private room,2021,929,6.834108738813838,3,1,0,186,0.08,11221,65548,85582,1587
53564279,Brooklyn,moderate,Private room,2018,374,5.924255797414532,1,41,0,75,3.1,11217,122598,42461,2256
53564832,Brooklyn,flexible,Private room,2020,371,5.916202062607435,4,52,70,74,3.94,11214,57639,90372,1481
53565384,Brooklyn,flexible,Private room,2018,624,6.436150368369428,1,1,0,125,0.6,11207,42276,90867,1306
53565936,Brooklyn,flexible,Private room,2013,1077,6.981934677156389,1,81,233,215,6.06,11233,48278,79796,1308
53566489,Queens,strict,Private room,2019,1024,6.931471805599453,5,0,0,205,0.74,11385,77044,105025,1626
53567041,Manhattan,moderate,Private room,2012,580,6.363028103540465,5,2,6,116,0.15,10010,139188,34763,2502
53567593,Brooklyn,moderate,Entire home/apt,2013,583,6.368187186350492,2,19,216,117,1.52,11211,90871,104561,2040
53568145,Manhattan,strict,Entire home/apt,2014,1012,6.919683849847411,5,1,0,202,0.08,10030,45555,30996,1073
53568698,Brooklyn,strict,Private room,2017,275,5.616771097666572,2,34,336,55,2.46,11221,65548,85582,1587
53569250,Manhattan,moderate,Entire home/apt,2012,1030,6.937314081223682,1,12,0,206,0.87,10019,101651,45521,2050
53569802,Brooklyn,strict,Entire home/apt,2015,106,4.663439094112067,7,0,31,21,0.74,11222,96435,36710,2129
53570355,Brooklyn,flexible,Entire home/apt,2018,942,6.848005274576363,3,4,7,188,0.31,11205,62952,47866,1632
53571459,Bronx,moderate,Private room,2005,852,6.747586526829315,3,23,58,170,1.77,10465,74889,45066,1463
53572012,Manhattan,flexible,Private room,2003,519,6.251903883165888,2,52,42,104,3.96,10029,33801,74617,974
53572564,Brooklyn,flexible,Private room,2019,1122,7.022868086082641,1,107,263,224,8.25,11218,78249,73280,1676
53573116,Manhattan,moderate,Entire home/apt,2018,599,6.395261598115449,2,20,53,120,1.47,10003,129981,54671,2437
53573668,Manhattan,moderate,Entire home/apt,2018,694,6.542471960506805,7,5,34,139,0.39,10014,136154,29071,2464
53574221,Manhattan,strict,Private room,2018,1134,7.033506484287697,3,7,0,227,0.51,10025,99067,92162,1621
53574773,Brooklyn,moderate,Private room,2009,312,5.7430031878094825,7,1,0,62,0.08,11237,57375,46772,1697
53575325,Manhattan,flexible,Entire home/apt,2007,1030,6.937314081223682,30,0,0,206,0.74,10019,101651,45521,2050
53575878,Manhattan,flexible,Entire home/apt,2019,693,6.541029999189903,2,0,365,139,0.74,10034,63556,41933,1395
53576430,Queens,flexible,Entire home/apt,2018,719,6.577861357721047,2,4,0,144,0.33,11101,89525,32537,1966
53576982,Manhattan,flexible,Private room,2019,1053,6.959398512133975,1,4,0,211,0.3,10014,136154,29071,2464
53577535,Brooklyn,flexible,Entire home/apt,2013,626,6.439350371100098,1,51,107,125,3.81,11207,42276,90867,1306
53578087,Manhattan,flexible,Entire home/apt,2022,803,6.688354713946762,7,0,5,161,0.74,10028,131013,47962,2373
53578639,Brooklyn,strict,Private room,2010,818,6.706862336602747,1,3,0,164,0.22,11213,48318,67382,1339
53579191,Manhattan,moderate,Entire home/apt,2008,667,6.502790045915623,3,12,105,133,1.03,10028,131013,47962,2373
53579744,Queens,moderate,Private room,2018,871,6.769641976852503,30,1,310,174,0.08,11102,81462,28359,1869
53580296,Brooklyn,moderate,Private room,2020,500,6.214608098422191,1,5,326,100,0.41,11220,55119,90657,1452
53580848,Brooklyn,moderate,Private room,2007,220,5.393627546352362,1,20,177,44,1.52,11219,41907,87812,1452
